unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787287675747,1.28486955,12,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.69287503,590.71106,0,,,0,2,474.177979,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675749,1.28647244,13,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.60287499,623.878967,0,,,0,2,474.224335,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675749,1.28708088,14,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.608415961,1643.6123,0,,,0,2,474.270508,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675750,1.28777444,15,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.693625033,1441.70117,0,,,0,2,474.316223,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675751,1.28837204,16,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.597584009,1673.40491,0,,,0,2,474.362091,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675751,1.28895235,17,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.580208004,1723.51978,0,,,0,2,474.408264,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675752,1.28957176,18,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.61945796,1614.31445,0,,,0,2,474.454559,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675752,1.29016364,19,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.591834009,1689.66296,0,,,0,2,474.50116,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675753,1.29097676,20,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.813207984,1229.69775,0,,,0,2,474.547485,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675754,1.29161429,21,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.637458026,1568.73083,0,,,0,2,474.592773,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675754,1.29217649,22,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.56220901,1778.698,0,,,0,2,474.639038,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675755,1.29277837,23,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.601958036,1661.24536,0,,,0,2,474.685577,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675756,1.29347336,24,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.694958031,1438.93579,0,,,0,2,474.731964,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675756,1.29407835,25,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.60491699,1653.11938,0,,,0,2,474.778381,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675757,1.29466629,26,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.587958038,1700.80164,0,,,0,2,474.824677,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675757,1.29516709,27,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.500874996,1996.5061,0,,,0,2,474.871216,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675758,1.2957679,28,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.600749969,1664.58606,0,,,0,2,474.916718,594.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675759,1.29651666,29,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.748834014,1335.40942,0,,,0,2,474.962402,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675759,1.29716837,30,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.651666045,1534.52832,0,,,0,2,475.008392,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675760,1.29778755,31,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.619125009,1615.18262,0,,,0,2,475.05481,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675761,1.29846978,32,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.682291985,1465.64819,0,,,0,2,475.101227,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675761,1.29907489,33,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.60512495,1652.55115,0,,,0,2,475.148193,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675762,1.2996701,34,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.59512502,1680.31921,0,,,0,2,475.194031,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675763,1.30027115,35,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.601082981,1663.66382,0,,,0,2,475.240326,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675763,1.30087411,36,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.603042006,1658.25928,0,,,0,2,475.286743,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675764,1.30147529,37,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.601082981,1663.66382,0,,,0,2,475.33313,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675764,1.30196083,38,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.485583991,2059.37598,0,,,0,2,475.327972,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675765,1.30247486,39,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.514041007,1945.37012,0,,,0,2,475.37381,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675765,1.30296767,40,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.492791981,2029.25378,0,,,0,2,475.420197,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675766,1.30345201,41,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.484292001,2064.87012,0,,,0,2,475.466614,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675766,1.30396247,42,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.510457993,1959.0249,0,,,0,2,475.512726,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675767,1.30456781,43,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.605417013,1651.75403,0,,,0,2,475.559021,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675767,1.30515242,44,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.584582984,1710.62109,0,,,0,2,475.604767,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675768,1.30566728,45,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.514874995,1942.21899,0,,,0,2,475.65094,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675769,1.3062675,46,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.600207984,1666.08911,0,,,0,2,475.697449,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675769,1.30687964,47,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.612167001,1633.54114,0,,,0,2,475.743744,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675770,1.30758107,48,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.701375008,1425.77075,0,,,0,2,475.790283,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675770,1.30818582,49,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.604833007,1653.34888,0,,,0,2,475.8367,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675771,1.30876946,50,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.583541989,1713.67273,0,,,0,2,475.883118,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675772,1.30938399,51,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.614624977,1627.0083,0,,,0,2,475.929504,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675772,1.30997169,52,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.587625027,1701.7655,0,,,0,2,475.9758,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675773,1.31057441,53,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.602750003,1659.06262,0,,,0,2,476.022339,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675773,1.31116343,54,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.589042008,1697.67175,0,,,0,2,476.068756,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675774,1.31165802,55,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.494582981,2021.9054,0,,,0,2,476.115021,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675774,1.31214833,56,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.490333021,2039.4303,0,,,0,2,476.161316,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675775,1.31266451,57,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.516167045,1937.35742,0,,,0,2,476.207581,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675775,1.31321478,58,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.550207973,1817.49451,0,,,0,2,476.253632,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675776,1.31376708,59,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.552374959,1810.36438,0,,,0,2,476.2995,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675776,1.31426561,60,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.498541981,2005.84912,0,,,0,2,476.345917,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675777,1.3148731,61,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.607457995,1646.20435,0,,,0,2,476.392303,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675778,1.31549692,62,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.623749971,1603.20642,0,,,0,2,476.438721,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675778,1.31609905,63,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.602124989,1660.78467,0,,,0,2,476.484985,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675779,1.31667006,64,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.571083963,1751.05591,0,,,0,2,476.531433,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675779,1.31726813,65,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.598083019,1672.00867,0,,,0,2,476.57785,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675780,1.31787348,66,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.60533303,1651.98328,0,,,0,2,476.624146,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675781,1.31848574,67,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.612291992,1633.20776,0,,,0,2,476.670532,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675781,1.31907034,68,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.584500015,1710.86389,0,,,0,2,476.716949,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675782,1.31956458,69,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.494292021,2023.09558,0,,,0,2,476.763489,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675782,1.32006121,70,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.496666014,2013.42554,0,,,0,2,476.809784,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675783,1.32066965,71,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.608416975,1643.60962,0,,,0,2,476.856049,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675783,1.32115936,72,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.489707977,2042.03333,0,,,0,2,476.850952,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675784,1.32169521,73,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.535874963,1866.10693,0,,,0,2,476.89621,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675785,1.32227421,74,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.578999996,1727.11572,0,,,0,2,476.9422,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675785,1.32287025,75,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.595959008,1677.96777,0,,,0,2,476.988495,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675786,1.323367,76,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.496749997,2013.08508,0,,,0,2,477.034912,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675786,1.32385933,77,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.492415965,2030.80334,0,,,0,2,477.081451,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675787,1.32436526,78,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.505917013,1976.60876,0,,,0,2,477.127716,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675787,1.32485878,79,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.493499964,2026.34253,0,,,0,2,477.174133,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675788,1.32536304,80,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.50424999,1983.14331,0,,,0,2,477.220551,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675788,1.32586288,81,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.49979198,2000.8324,0,,,0,2,477.266968,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675789,1.32635641,82,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.493582964,2026.00183,0,,,0,2,477.313354,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675789,1.32686985,83,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.513417006,1947.7345,0,,,0,2,477.359772,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675790,1.32747436,84,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.604541004,1654.14758,0,,,0,2,477.406189,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287675790,1.328071,85,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.59662497,1676.09473,0,,,0,2,477.452606,590.755615,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
