unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787287169192,16.0586491,18426,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.667167008,1498.87512,0.667572021,,13881.5215,0,3,451.178009,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169193,16.0592804,18427,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.631832957,1582.69678,0.631332397,,13882.1533,0,3,451.234955,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169194,16.0599842,18428,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704249978,1419.95032,0.703811646,,13882.8574,0,3,451.29187,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169194,16.0606785,18429,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.693459034,1442.04626,0.694274902,,13883.5518,0,3,451.295563,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169195,16.0612698,18430,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.591374993,1690.97449,0.591278076,,13884.1426,0,3,451.352509,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169196,16.0618858,18431,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.615499973,1624.69543,0.616073608,,13884.7588,0,3,451.409424,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169196,16.0625935,18432,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.708041012,1412.34753,0.707626343,,13885.4668,0,3,451.46637,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169197,16.0632858,18433,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.692875028,1443.26172,0.692367554,,13886.1592,0,3,451.523315,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169198,16.0639896,18434,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704041958,1420.36987,0.703811646,,13886.8623,0,3,451.580261,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169198,16.0646877,18435,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.696707964,1435.32153,0.6980896,,13887.5605,0,3,451.637177,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169199,16.0652885,18436,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.601666987,1662.04895,0.600814819,,13888.1611,0,3,451.640869,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169200,16.0659904,18437,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700792015,1426.95691,0.701904297,,13888.8633,0,3,451.697815,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169200,16.0666676,18438,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.678915977,1472.93628,0.677108765,,13889.54,0,3,451.701477,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169201,16.0673904,18439,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.722208977,1384.64075,0.722885132,,13890.2637,0,3,451.758423,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169202,16.0680885,18440,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.697833002,1433.00757,0.6980896,,13890.9609,0,3,451.815369,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169203,16.0687828,18441,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.694708049,1439.45361,0.694274902,,13891.6553,0,3,450.862183,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169203,16.0694828,18442,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.699999988,1428.57153,0.699996948,,13892.3555,0,3,450.918182,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169204,16.0701923,18443,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.708499968,1411.43262,0.709533691,,13893.0654,0,3,450.975098,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169205,16.0707741,18444,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.582666993,1716.24609,0.581741333,,13893.6465,0,3,451.032043,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169205,16.0714893,18445,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.714375019,1399.82507,0.715255737,,13894.3623,0,3,451.088989,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169206,16.0720787,18446,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.589749992,1695.63367,0.589370728,,13894.9512,0,3,451.145935,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169206,16.0726776,18447,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.598250031,1671.54199,0.598907471,,13895.5508,0,3,451.20285,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169207,16.0732765,18448,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.600000024,1666.66663,0.598907471,,13896.1494,0,3,451.259796,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169208,16.0738907,18449,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.613499999,1629.99182,0.61416626,,13896.7637,0,3,451.316742,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169208,16.0745869,18450,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.695625007,1437.55615,0.696182251,,13897.46,0,3,451.373688,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169209,16.0754299,18451,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.843500018,1185.53638,0.843048096,,13898.3027,0,3,451.431396,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169210,16.0760899,18452,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.659916997,1515.34204,0.659942627,,13898.9629,0,3,451.488342,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169210,16.0766678,18453,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.578749955,1727.86182,0.577926636,,13899.541,0,3,451.545288,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169211,16.0772781,18454,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.61075002,1637.33118,0.610351563,,13900.1514,0,3,451.602203,629.775146,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169212,16.077879,18455,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.600832999,1664.35608,0.600814819,,13900.752,0,3,451.659149,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169212,16.0785866,18456,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.707125008,1414.17712,0.707626343,,13901.459,0,3,451.716095,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169213,16.0792885,18457,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.701667011,1425.17749,0.701904297,,13902.1611,0,3,451.773041,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169214,16.0799885,18458,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700874984,1426.78796,0.699996948,,13902.8613,0,3,451.829956,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169216,16.0806847,18459,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.696083009,1436.61023,0.696182251,,13903.5576,0,3,451.900024,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169217,16.0834541,18460,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2.7680831,361.260834,2.76947021,,13906.3271,0,3,451.955505,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169218,16.0841866,18461,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.733125031,1364.0238,0.732421875,,13907.0596,0,3,450.777924,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169219,16.0848808,18462,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.694792032,1439.27966,0.694274902,,13907.7539,0,3,450.834869,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169219,16.0856018,18463,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.720667005,1387.60339,0.720977783,,13908.4746,0,3,450.891815,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169220,16.0862885,18464,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.686291039,1457.10779,0.686645508,,13909.1611,0,3,450.943207,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169221,16.0869923,18465,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.702959001,1422.55798,0.703811646,,13909.8652,0,3,450.995209,630.361084,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169221,16.0876904,18466,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.699250042,1430.10364,0.6980896,,13910.5635,0,3,451.052155,630.361084,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169222,16.0882778,18467,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.586374998,1705.39331,0.587463379,,13911.1504,0,3,451.10791,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169223,16.0889778,18468,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700040996,1428.48779,0.699996948,,13911.8506,0,3,451.164856,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169223,16.0896893,18469,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.712249994,1404.00134,0.71144104,,13912.5625,0,3,451.221802,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169224,16.0904255,18470,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.737084031,1356.69739,0.736236572,,13913.2988,0,3,451.278748,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169225,16.0910816,18471,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.654666007,1527.49646,0.65612793,,13913.9541,0,3,451.335693,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169226,16.0917835,18472,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.702084005,1424.33105,0.701904297,,13914.6563,0,3,451.392609,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169226,16.0924854,18473,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.70204103,1424.41821,0.701904297,,13915.3584,0,3,451.449554,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169227,16.0931911,18474,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.70579201,1416.84802,0.705718994,,13916.0645,0,3,451.5065,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169228,16.0939903,18475,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.798958004,1251.63025,0.799179077,,13916.8633,0,3,451.563446,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169228,16.0945797,18476,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.589917004,1695.15369,0.589370728,,13917.4521,0,3,451.620361,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169229,16.0951748,18477,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.595583022,1679.0271,0.595092773,,13918.0479,0,3,451.677307,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169230,16.0957966,18478,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.620917022,1610.52124,0.621795654,,13918.6699,0,3,451.734253,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169230,16.0963707,18479,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.574416995,1740.89551,0.574111938,,13919.2432,0,3,451.791199,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169231,16.096983,18480,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.612791002,1631.87781,0.612258911,,13919.8555,0,3,451.848114,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169232,16.097784,18481,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.801292002,1247.9845,0.801086426,,13920.6572,0,3,451.905823,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169232,16.0984898,18482,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704791963,1418.8584,0.705718994,,13921.3623,0,3,451.962769,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169233,16.0991879,18483,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.698624969,1431.38306,0.6980896,,13922.0605,0,3,452.019714,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169234,16.0998898,18484,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.702082992,1424.33301,0.701904297,,13922.7627,0,3,450.898285,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169234,16.1005783,18485,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.687416971,1454.72107,0.688552856,,13923.4512,0,3,450.901031,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169235,16.101181,18486,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.602582991,1659.52246,0.602722168,,13924.0537,0,3,450.957977,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169236,16.1018982,18487,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.71745801,1393.80981,0.717163086,,13924.7715,0,3,451.014893,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169236,16.1024723,18488,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.575084031,1738.87634,0.574111938,,13925.3447,0,3,451.071838,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169237,16.1030827,18489,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.610375047,1638.33704,0.610351563,,13925.9551,0,3,451.128784,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169237,16.1036758,18490,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.591790974,1689.78577,0.593185425,,13926.5488,0,3,451.18573,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169238,16.1042805,18491,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.605041981,1652.77783,0.604629517,,13927.1533,0,3,451.242676,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169239,16.1048756,18492,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.595292032,1679.84778,0.595092773,,13927.748,0,3,451.299622,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169239,16.1054745,18493,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.598958015,1669.56616,0.598907471,,13928.3477,0,3,451.356537,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169240,16.1060886,18494,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.614750028,1626.67749,0.61416626,,13928.9619,0,3,451.413483,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169241,16.1067848,18495,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.695792019,1437.21106,0.696182251,,13929.6572,0,3,451.470428,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169241,16.1073799,18496,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.596000016,1677.85229,0.595092773,,13930.2529,0,3,451.527374,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169242,16.107975,18497,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.594375014,1682.43945,0.595092773,,13930.8477,0,3,451.58429,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169242,16.1086082,18498,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.633291006,1579.05286,0.633239746,,13931.4814,0,3,451.641235,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169243,16.1092911,18499,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.683417022,1463.23547,0.682830811,,13932.1641,0,3,451.698181,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169244,16.1099949,18500,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.703707993,1421.04395,0.703811646,,13932.8682,0,3,451.755127,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169244,16.1105747,18501,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.57962501,1725.2533,0.579833984,,13933.4473,0,3,451.812042,629.775146,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169245,16.111187,18502,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.611874998,1634.3208,0.612258911,,13934.0596,0,3,451.868988,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169246,16.1117687,18503,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.581916988,1718.45813,0.581741333,,13934.6416,0,3,451.925934,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169246,16.1123791,18504,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.609875023,1639.68018,0.610351563,,13935.252,0,3,451.98288,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169247,16.1130829,18505,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704917014,1418.60669,0.703811646,,13935.9561,0,3,452.039825,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169248,16.1137943,18506,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.709625006,1409.19495,0.71144104,,13936.667,0,3,452.096771,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169250,16.1144829,18507,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.688790977,1451.81921,0.688552856,,13937.3555,0,3,452.166809,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169251,16.1171227,18508,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2.64012504,378.769928,2.63977051,,13939.9951,0,3,451.121735,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169252,16.1177807,18509,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.658583999,1518.40918,0.658035278,,13940.6533,0,3,451.177704,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169252,16.1184864,18510,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.705541015,1417.35205,0.705718994,,13941.3594,0,3,451.234619,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169253,16.1192818,18511,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.794459045,1258.71814,0.79536438,,13942.1543,0,3,451.292328,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169254,16.1199875,18512,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.707000017,1414.42712,0.705718994,,13942.8604,0,3,451.34375,643.544678,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169254,16.1206894,18513,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700999975,1426.53357,0.701904297,,13943.5625,0,3,451.395721,630.361084,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169255,16.1213856,18514,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.696332991,1436.09448,0.696182251,,13944.2588,0,3,451.452667,630.361084,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169256,16.1220837,18515,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.698000014,1432.66467,0.6980896,,13944.9561,0,3,451.508453,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169257,16.1227798,18516,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.696500003,1435.75012,0.696182251,,13945.6523,0,3,451.565399,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169257,16.1234818,18517,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.701292038,1425.93958,0.701904297,,13946.3545,0,3,451.622345,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169258,16.1241856,18518,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.703750014,1420.95911,0.703811646,,13947.0586,0,3,451.679291,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287169259,16.1247749,18519,rear_visible_static,iPhone16ProMax,NO_POSE,INITIALIZING,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.590000033,1694.91528,0.589370728,,13947.6475,0,3,451.682983,628.603271,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
